"vp","string","lex","group","font","block","session","freq","err","rt"
"FA1902","Sekte",1,"w","Book Antiqua",22,1,1.785329835,0,802.77
"FA1902","Frzhq",0,"cs","Book Antiqua",22,1,0,0,485.85
"FA1902","Speer",1,"w","Book Antiqua",22,1,2.260071388,1,606.15
"FA1902","Biegi",0,"pw","Book Antiqua",22,1,0,1,689.66
"FA1902","Andam",0,"pw","Book Antiqua",22,1,0,0,554.59
"FA1902","Gleis",1,"w","Book Antiqua",22,1,1.826074803,1,464.56
"FA1902","Hpmgn",0,"cs","Book Antiqua",22,1,0,0,512.41
"FA1902","Gusto",1,"w","Book Antiqua",22,1,0.301029996,0,705.22
"FA1902","Unarm",0,"pw","Book Antiqua",22,1,0,0,623.16
"FA1902","Höhle",1,"w","Book Antiqua",22,1,2.722633923,0,739.17
"FA1902","Glxjs",0,"cs","Book Antiqua",22,1,0,0,504.37
"FA1902","Tctjs",0,"cs","Book Antiqua",22,1,0,0,456.67
"FA1902","Türme",1,"w","Book Antiqua",22,1,1.748188027,0,682.76
"FA1902","Ottis",0,"pw","Book Antiqua",22,1,0,0,793.72
"FA1902","Gvrtg",0,"cs","Book Antiqua",22,1,0,0,527.77
"FA1902","Hblhs",0,"cs","Book Antiqua",22,1,0,0,596.73
"FA1902","Serum",1,"w","Book Antiqua",22,1,1.86923172,0,593.88
"FA1902","Hirti",0,"pw","Book Antiqua",22,1,0,0,725.47
"FA1902","Titim",0,"pw","Book Antiqua",22,1,0,0,755.78
"FA1902","Indas",0,"pw","Book Antiqua",22,1,0,0,922.78
"FA1902","Trips",1,"w","Book Antiqua",22,1,1.380211242,1,809.54
"FA1902","Klgßb",0,"cs","Book Antiqua",22,1,0,0,523.64
"FA1902","Scdzn",0,"cs","Book Antiqua",22,1,0,0,642.12
"FA1902","Hhmhs",0,"cs","Book Antiqua",22,1,0,0,533.5
"FA1902","Cäsar",1,"w","Book Antiqua",22,1,2.664641976,0,844.58
"FA1902","Sbhls",0,"cs","Book Antiqua",22,1,0,0,646.05
"FA1902","Maori",1,"w","Book Antiqua",22,1,0.698970004,1,600.03
"FA1902","Spjlq",0,"cs","Book Antiqua",22,1,0,0,477.22
"FA1902","Summa",1,"w","Curlz MT",23,1,0.602059991,0,724.44
"FA1902","Mbsst",0,"cs","Curlz MT",23,1,0,0,612.7
"FA1902","Briea",0,"pw","Curlz MT",23,1,0,1,863.52
"FA1902","Sauha",0,"pw","Curlz MT",23,1,0,1,569.05
"FA1902","Spreu",1,"w","Curlz MT",23,1,1.079181246,1,558.7
"FA1902","Hecks",1,"w","Curlz MT",23,1,0.602059991,0,851.08
"FA1902","Hkstl",0,"cs","Curlz MT",23,1,0,0,510.77
"FA1902","Htfkn",0,"cs","Curlz MT",23,1,0,0,477.19
"FA1902","Lobby",1,"w","Curlz MT",23,1,2.056904851,0,614.32
"FA1902","Drlds",0,"cs","Curlz MT",23,1,0,0,520.92
"FA1902","Pmtmr",0,"cs","Curlz MT",23,1,0,0,535.51
"FA1902","Crdcr",0,"cs","Curlz MT",23,1,0,0,398.45
"FA1902","Rrhrn",0,"cs","Curlz MT",23,1,0,0,459.14
"FA1902","Starn",0,"pw","Curlz MT",23,1,0,1,595.76
"FA1902","Döner",1,"w","Curlz MT",23,1,1.301029996,0,633.02
"FA1902","Fiene",0,"pw","Curlz MT",23,1,0,0,794.02
"FA1902","Halme",1,"w","Curlz MT",23,1,0.602059991,0,662.16
"FA1902","Biere",1,"w","Curlz MT",23,1,1.579783597,0,703.61
"FA1902","Bölls",0,"cs","Curlz MT",23,1,0,0,663.8
"FA1902","Jhntz",0,"cs","Curlz MT",23,1,0,0,504.74
"FA1902","Prrrl",0,"cs","Curlz MT",23,1,0,0,503.98
"FA1902","Gengs",0,"pw","Curlz MT",23,1,0,0,431.8
"FA1902","Wüten",1,"w","Curlz MT",23,1,0.77815125,1,626.61
"FA1902","Bauch",1,"w","Curlz MT",23,1,2.898725182,0,598.78
"FA1902","Wahta",0,"pw","Curlz MT",23,1,0,0,674.51
"FA1902","Zeile",1,"w","Curlz MT",23,1,2.445604203,0,578.4
"FA1902","Därme",1,"w","Curlz MT",23,1,0.84509804,0,640.31
"FA1902","Schnm",0,"cs","Curlz MT",23,1,0,0,626.52
"FA1902","Gongs",1,"w","Curlz MT",23,1,0.477121255,1,404.72
"FA1902","Särge",1,"w","Curlz MT",23,1,1.591064607,1,744.36
"FA1902","Purty",0,"pw","Curlz MT",23,1,0,0,742.92
"FA1902","Wilfi",0,"pw","Curlz MT",23,1,0,0,675.46
"FA1902","Wechs",0,"pw","Bodoni Poster",24,1,0,1,1229.35
"FA1902","Liane",1,"w","Bodoni Poster",24,1,1.041392685,0,847.39
"FA1902","Grehe",0,"pw","Bodoni Poster",24,1,0,0,626.4
"FA1902","Bhthl",0,"cs","Bodoni Poster",24,1,0,0,460.68
"FA1902","Gullu",0,"pw","Bodoni Poster",24,1,0,0,429.18
"FA1902","Blöße",1,"w","Bodoni Poster",24,1,1.146128036,1,464.99
"FA1902","Kongo",1,"w","Bodoni Poster",24,1,1.255272505,0,521.51
"FA1902","Dhndy",0,"cs","Bodoni Poster",24,1,0,0,608.32
"FA1902","Föhne",1,"w","Bodoni Poster",24,1,0.301029996,1,685.4
"FA1902","Laibe",1,"w","Bodoni Poster",24,1,0.301029996,1,732.98
"FA1902","Orion",1,"w","Bodoni Poster",24,1,1.414973348,0,699.93
"FA1902","Dekan",1,"w","Bodoni Poster",24,1,1.919078092,0,596.14
"FA1902","Höhlö",0,"cs","Bodoni Poster",24,1,0,0,720.65
"FA1902","Kurse",1,"w","Bodoni Poster",24,1,1.886490725,0,543.53
"FA1902","Stift",1,"w","Bodoni Poster",24,1,2.603144373,1,701.54
"FA1902","Götze",1,"w","Bodoni Poster",24,1,0.477121255,1,564.74
"FA1902","Heums",0,"pw","Bodoni Poster",24,1,0,0,969.35
"FA1902","Prinz",1,"w","Bodoni Poster",24,1,2.894316063,0,710.34
"FA1902","Lätäs",0,"cs","Bodoni Poster",24,1,0,0,567.05
"FA1902","Pumpe",1,"w","Bodoni Poster",24,1,1.903089987,0,684.71
"FA1902","Leken",0,"pw","Bodoni Poster",24,1,0,1,724.45
"FA1902","Weher",0,"pw","Bodoni Poster",24,1,0,0,467.01
"FA1902","Runen",1,"w","Bodoni Poster",24,1,0.77815125,0,716.27
"FA1902","Ptsls",0,"cs","Bodoni Poster",24,1,0,1,620.94
"FA1902","Ringe",1,"w","Bodoni Poster",24,1,2.178976947,0,639.02
"FA1902","Schjß",0,"cs","Bodoni Poster",24,1,0,0,552.5
"FA1902","Kater",1,"w","Bodoni Poster",24,1,2.290034611,0,550.56
"FA1902","Rahms",0,"pw","Bodoni Poster",24,1,0,1,1052.84
"FA1902","Fälle",1,"w","Bodoni Poster",24,1,2.729974286,0,679.19
"FA1902","Flyer",1,"w","Bodoni Poster",24,1,1.462397998,0,654.91
"FA1902","Kraft",1,"w","Bodoni Poster",24,1,3.40277707,0,658.06
"FA1902","Futul",0,"pw","Bodoni Poster",24,1,0,1,513.87
"FA1902","Welpe",1,"w","Bauhaus 93",25,1,1.763427994,1,611.12
"FA1902","Keute",0,"pw","Bauhaus 93",25,1,0,1,710.09
"FA1902","Malta",1,"w","Bauhaus 93",25,1,1.342422681,0,525.31
"FA1902","Lepra",1,"w","Bauhaus 93",25,1,1.653212514,0,2043.4
"FA1902","Rigil",0,"pw","Bauhaus 93",25,1,0,0,1046.29
"FA1902","Gifte",1,"w","Bauhaus 93",25,1,1.579783597,0,712.66
"FA1902","Bhrps",0,"cs","Bauhaus 93",25,1,0,0,583.99
"FA1902","Midil",0,"pw","Bauhaus 93",25,1,0,0,755.82
"FA1902","Index",1,"w","Bauhaus 93",25,1,1.322219295,0,705.95
"FA1902","Schnb",0,"cs","Bauhaus 93",25,1,0,0,602.03
"FA1902","Leier",1,"w","Bauhaus 93",25,1,1.51851394,0,741.67
"FA1902","Steig",1,"w","Bauhaus 93",25,1,2.947433722,0,708.01
"FA1902","Tnrfn",0,"cs","Bauhaus 93",25,1,0,0,579.32
"FA1902","Bmlll",0,"cs","Bauhaus 93",25,1,0,0,639.51
"FA1902","Jeeps",1,"w","Bauhaus 93",25,1,1.146128036,0,801.45
"FA1902","Liter",1,"w","Bauhaus 93",25,1,2.305351369,0,886.07
"FA1902","Kairo",1,"w","Bauhaus 93",25,1,1.69019608,0,558.36
"FA1902","Hrllt",0,"cs","Bauhaus 93",25,1,0,0,587.23
"FA1902","Typos",0,"pw","Bauhaus 93",25,1,0,1,663.31
"FA1902","Vfzlz",0,"cs","Bauhaus 93",25,1,0,0,610.14
"FA1902","Venen",1,"w","Bauhaus 93",25,1,1.763427994,0,1141.51
"FA1902","Lampe",1,"w","Bauhaus 93",25,1,2.546542663,0,842.36
"FA1902","Bvdct",0,"cs","Bauhaus 93",25,1,0,0,621.04
"FA1902","Hnnhg",0,"cs","Bauhaus 93",25,1,0,0,784.66
"FA1902","Titel",1,"w","Bauhaus 93",25,1,2.745074792,0,716.28
"FA1902","Zätzä",0,"cs","Bauhaus 93",25,1,0,0,915.62
"FA1902","Dosis",1,"w","Bauhaus 93",25,1,2.23299611,0,931.98
"FA1902","Bonus",1,"w","Bauhaus 93",25,1,2.167317335,0,587.31
"FA1902","Maxan",0,"pw","Bauhaus 93",25,1,0,0,998.78
"FA1902","Enten",1,"w","Bauhaus 93",25,1,1.949390007,0,665.76
"FA1902","Lömöt",0,"cs","Bauhaus 93",25,1,0,0,612.17
"FA1902","Hggvl",0,"cs","Bauhaus 93",25,1,0,0,519.55
"FA1902","Horde",1,"w","Century Gothic",26,1,1.785329835,0,846.36
"FA1902","Bekem",0,"pw","Century Gothic",26,1,0,0,1017.25
"FA1902","Seugt",0,"pw","Century Gothic",26,1,0,1,1260.07
"FA1902","Mpkrv",0,"cs","Century Gothic",26,1,0,0,948.58
"FA1902","Orhab",0,"pw","Century Gothic",26,1,0,0,643.79
"FA1902","Linde",1,"w","Century Gothic",26,1,0.301029996,0,933.73
"FA1902","Laici",0,"pw","Century Gothic",26,1,0,0,844.36
"FA1902","Djmkn",0,"cs","Century Gothic",26,1,0,0,830.3
"FA1902","Brett",1,"w","Century Gothic",26,1,2.597695186,1,1169.23
"FA1902","Stqvk",0,"cs","Century Gothic",26,1,0,0,518.9
"FA1902","Wachs",1,"w","Century Gothic",26,1,1.851258349,1,565.76
"FA1902","Spgßc",0,"cs","Century Gothic",26,1,0,0,548
"FA1902","Frost",1,"w","Century Gothic",26,1,1.986771734,0,889.41
"FA1902","Arten",1,"w","Century Gothic",26,1,2.579783597,0,1272.86
"FA1902","Hertz",1,"w","Century Gothic",26,1,1.079181246,0,641.43
"FA1902","Khkns",0,"cs","Century Gothic",26,1,0,0,597.31
"FA1902","Stkbs",0,"cs","Century Gothic",26,1,0,0,761.44
"FA1902","Drang",1,"w","Century Gothic",26,1,2.004321374,1,1245.9
"FA1902","Reuzo",0,"pw","Century Gothic",26,1,0,0,881.24
"FA1902","Stgßk",0,"cs","Century Gothic",26,1,0,0,649.42
"FA1902","Zfllm",0,"cs","Century Gothic",26,1,0,0,562.52
"FA1902","Pfihl",0,"pw","Century Gothic",26,1,0,0,472.83
"FA1902","Wtstv",0,"cs","Century Gothic",26,1,0,0,481.33
"FA1902","Pirat",1,"w","Century Gothic",26,1,2.096910013,0,602.22
"FA1902","Degen",1,"w","Century Gothic",26,1,1.322219295,0,869.4
"FA1902","Vngst",0,"cs","Century Gothic",26,1,0,0,647.83
"FA1902","Artis",0,"pw","Century Gothic",26,1,0,1,880.45
"FA1902","Ecken",1,"w","Century Gothic",26,1,2.033423755,0,1425.5
"FA1902","Borte",1,"w","Century Gothic",26,1,0.301029996,0,1212.06
"FA1902","Unzen",1,"w","Century Gothic",26,1,1.342422681,1,720.42
"FA1902","Teich",1,"w","Century Gothic",26,1,2.041392685,0,695.8
"FA1902","Bcckt",0,"cs","Century Gothic",26,1,0,0,1262.5
"FA1902","Hieli",0,"pw","Forte",27,1,0,0,649.57
"FA1902","Küche",1,"w","Forte",27,1,3.096214585,1,707.88
"FA1902","Pulli",1,"w","Forte",27,1,2.045322979,1,803.1
"FA1902","Rasat",0,"pw","Forte",27,1,0,1,573.54
"FA1902","Party",1,"w","Forte",27,1,3.426998959,0,474.89
"FA1902","Lagos",1,"w","Forte",27,1,1.397940009,0,554.57
"FA1902","Hotto",0,"pw","Forte",27,1,0,1,504.51
"FA1902","Genua",1,"w","Forte",27,1,1,0,647.39
"FA1902","Wkrfc",0,"cs","Forte",27,1,0,0,578.65
"FA1902","Brühe",1,"w","Forte",27,1,1.633468456,0,679.01
"FA1902","Grömm",0,"cs","Forte",27,1,0,1,575.38
"FA1902","Bqnhs",0,"cs","Forte",27,1,0,0,564.22
"FA1902","Pfeil",1,"w","Forte",27,1,2.403120521,1,618.13
"FA1902","Anmut",1,"w","Forte",27,1,1.643452676,1,597.34
"FA1902","Silos",1,"w","Forte",27,1,0.954242509,0,626.51
"FA1902","Ljngs",0,"cs","Forte",27,1,0,0,652.85
"FA1902","Wichs",1,"w","Forte",27,1,0.602059991,0,709.93
"FA1902","Kirdi",0,"pw","Forte",27,1,0,0,686.47
"FA1902","Trakt",1,"w","Forte",27,1,1.322219295,1,918.53
"FA1902","Hzkrz",0,"cs","Forte",27,1,0,0,524.73
"FA1902","Taxis",1,"w","Forte",27,1,1.62324929,0,668.34
"FA1902","Greif",1,"w","Forte",27,1,2.225309282,1,533.32
"FA1902","Drbtt",0,"cs","Forte",27,1,0,0,652.05
"FA1902","Siebe",1,"w","Forte",27,1,0.602059991,1,701.3
"FA1902","Pizza",1,"w","Forte",27,1,2.810232518,0,525.6
"FA1902","Sclbl",0,"cs","Forte",27,1,0,0,620.47
"FA1902","Zeugs",1,"w","Forte",27,1,2.041392685,1,576.5
"FA1902","Ftlkk",0,"cs","Forte",27,1,0,0,396.53
"FA1902","Bryin",0,"pw","Forte",27,1,0,0,496.22
"FA1902","Comic",1,"w","Forte",27,1,2.068185862,0,849.11
"FA1902","Sdhsn",0,"cs","Forte",27,1,0,0,843.32
"FA1902","Polen",1,"w","Forte",27,1,2.167317335,1,620.86
"FA1902","Qztnt",0,"cs","Oxford",28,1,0,0,695.47
"FA1902","Glied",1,"w","Oxford",28,1,1.857332496,1,648.73
"FA1902","Dänin",1,"w","Oxford",28,1,0.477121255,1,442.72
"FA1902","Fsgsn",0,"cs","Oxford",28,1,0,0,803.71
"FA1902","Docht",1,"w","Oxford",28,1,1.602059991,1,1184.22
"FA1902","Krmns",0,"cs","Oxford",28,1,0,0,1301.16
"FA1902","Siege",1,"w","Oxford",28,1,1.681241237,0,757.42
"FA1902","Trott",1,"w","Oxford",28,1,1.113943352,0,882.33
"FA1902","Fhrsm",0,"cs","Oxford",28,1,0,0,1115.37
"FA1902","Reime",1,"w","Oxford",28,1,1.176091259,0,666.76
"FA1902","Reise",1,"w","Oxford",28,1,3.218797998,0,628.68
"FA1902","Knapf",0,"pw","Oxford",28,1,0,1,1118.61
"FA1902","Töböt",0,"cs","Oxford",28,1,0,0,558.63
"FA1902","Magie",1,"w","Oxford",28,1,2.725094521,0,1204.42
"FA1902","Flich",0,"pw","Oxford",28,1,0,1,1351.19
"FA1902","Nadel",1,"w","Oxford",28,1,2.424881637,0,572.53
"FA1902","Hehen",0,"pw","Oxford",28,1,0,0,737.24
"FA1902","Gzckr",0,"cs","Oxford",28,1,0,0,535.63
"FA1902","Nnknl",0,"cs","Oxford",28,1,0,0,446.66
"FA1902","Vsvvt",0,"cs","Oxford",28,1,0,0,465.17
"FA1902","Tempo",1,"w","Oxford",28,1,2.474216264,0,1154.45
"FA1902","Pille",1,"w","Oxford",28,1,2.243038049,0,535.5
"FA1902","Mbzng",0,"cs","Oxford",28,1,0,0,542.06
"FA1902","Unrat",1,"w","Oxford",28,1,0.954242509,1,804.11
"FA1902","Cache",1,"w","Oxford",28,1,0.301029996,0,632.14
"FA1902","Jurys",1,"w","Oxford",28,1,0.301029996,0,619.28
"FA1902","Venus",1,"w","Oxford",28,1,1.949390007,0,518.97
"FA1902","Rfhmt",0,"cs","Oxford",28,1,0,0,556.93
"FA1902","Köthö",0,"cs","Oxford",28,1,0,0,579.27
"FA1902","Ärzte",1,"w","Oxford",28,1,2.857935265,0,646.89
"FA1902","Folie",1,"w","Oxford",28,1,1.505149978,1,681.48
"FA1902","Ohren",1,"w","Oxford",28,1,3.054995862,1,954.91
"FA1902","Obhut",1,"w","Old English Text MT",29,1,1.991226076,1,535.78
"FA1902","Tokio",1,"w","Old English Text MT",29,1,2.57054294,0,597.76
"FA1902","Rehst",0,"pw","Old English Text MT",29,1,0,1,745.61
"FA1902","Rvrms",0,"cs","Old English Text MT",29,1,0,0,543.62
"FA1902","Mbbrp",0,"cs","Old English Text MT",29,1,0,0,765.7
"FA1902","Hosen",1,"w","Old English Text MT",29,1,2.769377326,0,980.05
"FA1902","Dkrhs",0,"cs","Old English Text MT",29,1,0,0,1640.92
"FA1902","Stiel",1,"w","Old English Text MT",29,1,1.755874856,0,1187.34
"FA1902","Mehlt",0,"pw","Old English Text MT",29,1,0,0,687.08
"FA1902","Möhre",1,"w","Old English Text MT",29,1,1.176091259,1,663.39
"FA1902","Sirgi",0,"pw","Old English Text MT",29,1,0,0,1560.84
"FA1902","Block",1,"w","Old English Text MT",29,1,2.501059262,0,598.09
"FA1902","Jschj",0,"cs","Old English Text MT",29,1,0,1,1099.22
"FA1902","Prall",1,"w","Old English Text MT",29,1,0.301029996,0,1139.7
"FA1902","Rqvxs",0,"cs","Old English Text MT",29,1,0,0,753.24
"FA1902","Hocke",1,"w","Old English Text MT",29,1,0.954242509,1,510.49
"FA1902","Hanoi",1,"w","Old English Text MT",29,1,1.079181246,1,541.52
"FA1902","Altar",1,"w","Old English Text MT",29,1,2.283301229,0,2916.54
"FA1902","Trfmf",0,"cs","Old English Text MT",29,1,0,0,514.58
"FA1902","Pbllm",0,"cs","Old English Text MT",29,1,0,1,442.05
"FA1902","Ritze",1,"w","Old English Text MT",29,1,1.113943352,0,852.66
"FA1902","Hvxvn",0,"cs","Old English Text MT",29,1,0,0,589.86
"FA1902","Klaga",0,"pw","Old English Text MT",29,1,0,0,482.94
"FA1902","Dinau",0,"pw","Old English Text MT",29,1,0,1,795.33
"FA1902","Hürde",1,"w","Old English Text MT",29,1,1.278753601,0,1576.46
"FA1902","Zwest",0,"pw","Old English Text MT",29,1,0,1,675.79
"FA1902","Pigil",0,"pw","Old English Text MT",29,1,0,1,644.34
"FA1902","Napal",0,"pw","Old English Text MT",29,1,0,0,583.25
"FA1902","Negro",1,"w","Old English Text MT",29,1,1.041392685,0,660.19
"FA1902","Hsjlt",0,"cs","Old English Text MT",29,1,0,0,605.55
"FA1902","Höböt",0,"cs","Old English Text MT",29,1,0,1,1322.02
"FA1902","Lokol",0,"pw","Old English Text MT",29,1,0,1,591.77
"FA1902","Unmut",1,"w","Eras Bold ITC",30,1,1.041392685,1,699.74
"FA1902","Mzllr",0,"cs","Eras Bold ITC",30,1,0,0,780.33
"FA1902","Stöch",0,"cs","Eras Bold ITC",30,1,0,0,720.43
"FA1902","Fötus",1,"w","Eras Bold ITC",30,1,2.017033339,1,847.23
"FA1902","Ptfff",0,"cs","Eras Bold ITC",30,1,0,0,737.43
"FA1902","Niger",1,"w","Eras Bold ITC",30,1,1,0,928.41
"FA1902","Piste",1,"w","Eras Bold ITC",30,1,1.380211242,0,622.64
"FA1902","Drxtt",0,"cs","Eras Bold ITC",30,1,0,0,618.57
"FA1902","Hansa",0,"pw","Eras Bold ITC",30,1,0,1,1788.62
"FA1902","Olymp",1,"w","Eras Bold ITC",30,1,1.505149978,0,1008.92
"FA1902","Nutte",1,"w","Eras Bold ITC",30,1,2.622214023,1,1333.33
"FA1902","Mtglt",0,"cs","Eras Bold ITC",30,1,0,0,786.71
"FA1902","Husar",1,"w","Eras Bold ITC",30,1,0.698970004,1,551.99
"FA1902","Tritt",1,"w","Eras Bold ITC",30,1,2.850033258,1,477.37
"FA1902","Zcchc",0,"cs","Eras Bold ITC",30,1,0,0,510.8
"FA1902","Sprkh",0,"cs","Eras Bold ITC",30,1,0,0,485.82
"FA1902","Alben",1,"w","Eras Bold ITC",30,1,1.579783597,1,741.26
"FA1902","Fxkns",0,"cs","Eras Bold ITC",30,1,0,0,483.4
"FA1902","Puppe",1,"w","Eras Bold ITC",30,1,2.665580991,0,629.17
"FA1902","Daten",1,"w","Eras Bold ITC",30,1,3.019531685,0,672.29
"FA1902","Argon",1,"w","Eras Bold ITC",30,1,0.77815125,0,608.5
"FA1902","Tztvn",0,"cs","Eras Bold ITC",30,1,0,0,652.18
"FA1902","Haine",1,"w","Eras Bold ITC",30,1,0.77815125,1,653.84
"FA1902","Hsttz",0,"cs","Eras Bold ITC",30,1,0,0,535.45
"FA1902","Pfade",1,"w","Eras Bold ITC",30,1,1.491361694,1,471.34
"FA1902","Pxdvl",0,"cs","Eras Bold ITC",30,1,0,0,543.88
"FA1902","Mmhrm",0,"cs","Eras Bold ITC",30,1,0,0,453.02
"FA1902","Wprms",0,"cs","Eras Bold ITC",30,1,0,0,519.52
"FA1902","Sofas",1,"w","Eras Bold ITC",30,1,1.204119983,0,732.96
"FA1902","Rampe",1,"w","Eras Bold ITC",30,1,1.84509804,0,652.19
"FA1902","Rösön",0,"cs","Eras Bold ITC",30,1,0,1,1413.98
"FA1902","Läden",1,"w","Eras Bold ITC",30,1,2.176091259,0,753.49
"FA1902","Erron",0,"pw","Courier",31,1,0,0,535.7
"FA1902","Radio",1,"w","Courier",31,1,2.928395852,0,901.65
"FA1902","Nösön",0,"cs","Courier",31,1,0,0,1621.31
"FA1902","Dmnkm",0,"cs","Courier",31,1,0,0,3001.5
"FA1902","Choke",1,"w","Courier",31,1,0.954242509,0,620.38
"FA1902","Rgmls",0,"cs","Courier",31,1,0,0,543.7
"FA1902","Nöbst",0,"cs","Courier",31,1,0,0,437.98
"FA1902","Pömpt",0,"cs","Courier",31,1,0,0,704.88
"FA1902","Glanz",1,"w","Courier",31,1,2.181843588,1,704.88
"FA1902","Schaf",1,"w","Courier",31,1,2.149219113,1,NA
"FA1902","Räume",1,"w","Courier",31,1,2.184691431,0,1162.55
"FA1902","Fabal",0,"pw","Courier",31,1,0,0,544.38
"FA1902","Botin",1,"w","Courier",31,1,0.301029996,1,NA
"FA1902","Leser",1,"w","Courier",31,1,1.826074803,0,533.45
"FA1902","Filet",1,"w","Courier",31,1,1.146128036,0,1156.41
"FA1902","Stolz",1,"w","Courier",31,1,2.776701184,1,602.24
"FA1902","Prgll",0,"cs","Courier",31,1,0,1,1294.55
"FA1902","Knast",1,"w","Courier",31,1,3.084218687,0,558.71
"FA1902","Zwoig",0,"pw","Courier",31,1,0,0,915.98
"FA1902","Dlvqn",0,"cs","Courier",31,1,0,1,780.11
"FA1902","Hafer",1,"w","Courier",31,1,1.204119983,0,2615.83
"FA1902","Fnlls",0,"cs","Courier",31,1,0,0,595.62
"FA1902","Nägel",1,"w","Courier",31,1,2.204119983,0,647.74
"FA1902","Decht",0,"pw","Courier",31,1,0,1,858.78
"FA1902","Aroma",1,"w","Courier",31,1,1.447158031,0,531.29
"FA1902","Salon",1,"w","Courier",31,1,2.041392685,0,938.09
"FA1902","Bllly",0,"cs","Courier",31,1,0,0,641.26
"FA1902","Toast",1,"w","Courier",31,1,2.50242712,0,523.13
"FA1902","Bahre",1,"w","Courier",31,1,1.69019608,1,986.27
"FA1902","Bibel",1,"w","Courier",31,1,2.579783597,0,556.83
"FA1902","Öteme",0,"pw","Courier",31,1,0,0,643.73
"FA1902","Kulis",1,"w","Courier",31,1,1,1,773.21
"FA1902","Leute",1,"w","Arial Rounded MT Bold",32,1,4.301507457,0,522.71
"FA1902","Msttx",0,"cs","Arial Rounded MT Bold",32,1,0,0,496.05
"FA1902","Penis",1,"w","Arial Rounded MT Bold",32,1,2.641474111,0,560.19
"FA1902","Trass",0,"pw","Arial Rounded MT Bold",32,1,0,1,758.14
"FA1902","Teten",0,"pw","Arial Rounded MT Bold",32,1,0,1,1012.02
"FA1902","Draht",1,"w","Arial Rounded MT Bold",32,1,2.178976947,1,527.11
"FA1902","Latex",1,"w","Arial Rounded MT Bold",32,1,0.903089987,0,726.59
"FA1902","Sqnkq",0,"cs","Arial Rounded MT Bold",32,1,0,0,732.75
"FA1902","Chrom",1,"w","Arial Rounded MT Bold",32,1,1.568201724,0,643.34
"FA1902","Illan",0,"pw","Arial Rounded MT Bold",32,1,0,0,469.19
"FA1902","Stars",1,"w","Arial Rounded MT Bold",32,1,2.247973266,0,1238.84
"FA1902","Lösön",0,"cs","Arial Rounded MT Bold",32,1,0,0,2768.73
"FA1902","Modem",1,"w","Arial Rounded MT Bold",32,1,1.176091259,1,3982.63
"FA1902","Glück",1,"w","Arial Rounded MT Bold",32,1,3.843419665,0,3172.44
"FA1902","Kripo",1,"w","Arial Rounded MT Bold",32,1,1.447158031,1,584.85
"FA1902","Medes",0,"pw","Arial Rounded MT Bold",32,1,0,1,525.37
"FA1902","Annag",0,"pw","Arial Rounded MT Bold",32,1,0,0,629.11
"FA1902","Mühen",1,"w","Arial Rounded MT Bold",32,1,1.591064607,0,896.6
"FA1902","Sprit",1,"w","Arial Rounded MT Bold",32,1,1.968482949,0,639.61
"FA1902","Spüle",1,"w","Arial Rounded MT Bold",32,1,1.86332286,0,682.81
"FA1902","Häsär",0,"cs","Arial Rounded MT Bold",32,1,0,0,857.68
"FA1902","Fealt",0,"pw","Arial Rounded MT Bold",32,1,0,0,612.3
"FA1902","Plots",1,"w","Arial Rounded MT Bold",32,1,0.698970004,0,607.68
"FA1902","Kokon",1,"w","Arial Rounded MT Bold",32,1,1.176091259,0,1195.96
"FA1902","Bsmgt",0,"cs","Arial Rounded MT Bold",32,1,0,0,479.28
"FA1902","Kgmmc",0,"cs","Arial Rounded MT Bold",32,1,0,0,471.34
"FA1902","Gebet",1,"w","Arial Rounded MT Bold",32,1,2.413299764,1,793.26
"FA1902","Seele",1,"w","Arial Rounded MT Bold",32,1,3.289365952,0,612.42
"FA1902","Grgxn",0,"cs","Arial Rounded MT Bold",32,1,0,0,471.35
"FA1902","Alter",1,"w","Arial Rounded MT Bold",32,1,3.546912643,0,568.6
"FA1902","Chöre",1,"w","Arial Rounded MT Bold",32,1,0.477121255,0,679.12
"FA1902","Klebe",1,"w","Arial Rounded MT Bold",32,1,0.477121255,0,718.41
"FA1902","Mitti",0,"pw","Matura MT Script Capitals",33,1,0,0,446.43
"FA1902","Satin",1,"w","Matura MT Script Capitals",33,1,0.954242509,0,585.34
"FA1902","Titin",0,"pw","Matura MT Script Capitals",33,1,0,1,718.03
"FA1902","Plbgt",0,"cs","Matura MT Script Capitals",33,1,0,0,517.36
"FA1902","Remis",1,"w","Matura MT Script Capitals",33,1,0.301029996,1,668.53
"FA1902","Ndhrt",0,"cs","Matura MT Script Capitals",33,1,0,0,998.04
"FA1902","Hecke",1,"w","Matura MT Script Capitals",33,1,1.230448921,1,998.04
"FA1902","Dtvzs",0,"cs","Matura MT Script Capitals",33,1,0,0,NA
"FA1902","Fkhrt",0,"cs","Matura MT Script Capitals",33,1,0,0,508.33
"FA1902","Dgrks",0,"cs","Matura MT Script Capitals",33,1,0,0,452.7
"FA1902","Krenk",0,"pw","Matura MT Script Capitals",33,1,0,0,726.05
"FA1902","Beere",1,"w","Matura MT Script Capitals",33,1,1.113943352,0,645.05
"FA1902","Mtvst",0,"cs","Matura MT Script Capitals",33,1,0,0,456.3
"FA1902","Kljrl",0,"cs","Matura MT Script Capitals",33,1,0,0,480
"FA1902","Ionen",1,"w","Matura MT Script Capitals",33,1,0.301029996,1,624.97
